sample_id	1	2	3
9993943017_R03C01	-3.076876863996267	16.33889056568864	4.018451624379971
8784241036_R06C01	-0.9361710283683331	3.385726992930954	-0.7495623231584884
8784241036_R03C01	-6.153881261066013	-6.259063901194776	-5.250065309834456
9283265014_R04C01	-1.8555479332188087	-7.341811753163915	2.104699692482729
9422491072_R04C02	-6.379094178109187	-3.4361131172925963	-0.631545010170926
7796806032_R05C02	-6.980480142123135	-6.001220777382468	0.5074246863403373
7796806088_R03C02	-1.7525621898416237	1.7251869183639439	10.807159510319712
7796806090_R01C02	4.683550888043975	-10.599963317076845	2.7400210498978774
9426020160_R05C02	1.532773087600113	-10.012711256501667	-8.867806155259569
7796806103_R05C02	-7.771432098286384	-1.4147672400352211	5.548138348589217
9426020160_R02C01	-7.0719837117722095	-5.071007526987207	-1.1597221291989857
9305216146_R02C01	-6.145102711798286	-9.675559154519604	-1.3336818259308931
8784241071_R03C02	-1.3741392205360343	-4.022213528833404	7.811689526739601
7796806103_R01C02	-5.279737477316692	-5.317357639184064	-2.501011886550922
8784241046_R04C01	-6.275817153632583	-11.13703502427927	6.587036816115185
9305216146_R04C02	4.066143868288606	-2.7733076106481382	-9.335584289568928
9283265058_R04C02	-3.5559739079972688	-9.62602652221036	7.14915938249594
9305216146_R06C02	-2.5368934258371447	-7.517159280983869	-5.177403407411029
9630789227_R06C02	-0.0863028248180655	5.2763644344022165	-1.210188914960387
7796806103_R05C01	5.839902657720805	-14.838253063535712	-1.2661666788765489
6285633051_R03C01	12.858343375211827	-6.920308731616828	-3.832386424333958
7796806032_R04C02	-6.555624608021515	-4.466201524051327	-3.824939665442703
9283265077_R04C01	-3.48586792621597	1.1772072211223357	-6.239937875222842
7796806103_R06C01	5.755803095847654	-1.4441146154529494	-2.077709941633979
6285633051_R05C01	4.09842354563817	-8.866060873265473	11.786030113723212
9426020160_R06C01	1.5370037772514624	14.908698674872433	-1.3128902544027325
3999997079_R06C01	5.233689997701264	-9.232182495112587	8.783112069792395
6042324005_R02C02	-6.72567670113557	9.687453242522444	4.243763558516079
9422492113_R05C01	10.50596618586012	-7.128870140843359	8.474084002096092
9630789227_R03C02	6.489904928332455	0.6799761345546613	5.8989425949287
9993943017_R01C02	-1.1210928225485375	10.4097316127898	-2.8072490822943093
6005486014_R02C02	7.590337488633233	9.133631240749619	-10.404896889483696
6026818132_R05C02	-5.304861872195851	-0.5402149502110374	8.579519847538238
7796806103_R01C01	-5.093748749720851	12.882992617365618	3.941668731278613
6057833134_R04C01	7.215083376995185	10.060635384095214	-6.337861146540104
7796806032_R06C02	-5.555506313908498	7.19467370230904	10.007788758278489
9283265014_R05C01	4.93436904165341	-0.20797924215283528	-3.9509231430607907
9283265014_R06C01	17.868763233069625	2.311671386667646	-6.266675512180374
3999997079_R04C01	18.47090422843112	9.363586714299238	-6.144469759876067
6285633051_R04C02	-9.557060969636145	-5.416074420382027	-3.5450714785474973
7796806032_R02C02	-6.02210756998929	-5.554827651451625	-0.8863794962138566
8784241071_R04C02	-10.268790051777238	-4.220625830545828	-12.17557911790072
6285633051_R06C02	-4.27635005183463	-3.442282668224619	1.9071958316323792
9630789227_R05C01	-9.11298826026016	-6.737163355622839	4.6784971636494355
9630789227_R06C01	-9.039133534053015	-3.3469859710168066	0.3261707384896443
9993943013_R02C01	0.2692505975895158	-1.5465907499661726	-1.5709316217907854
8784241059_R02C02	2.7880582495827984	-11.588779980755247	3.5049423313259225
7796806109_R01C01	0.11737866781245128	-1.8656683160262606	-9.924559741235576
9993943005_R04C02	-1.694103509904242	-7.313885937811868	9.149903756525811
6005486013_R01C01	1.9554769376879813	-7.602098382896486	0.24313666195431816
9426020160_R01C01	-3.186451074156278	-3.2241277926022387	8.03465627180284
8784241036_R06C02	4.6169170509846555	1.5286042171932193	-8.177345055029111
7796806103_R02C01	2.3527650905242794	-12.231856510844874	-8.367693561149151
9993943017_R06C01	-2.4351578743317295	1.6261722882610228	-0.9040667068373032
8784241046_R01C01	-1.725583240429968	-8.97062009421714	6.427785050848139
8784241046_R03C02	16.962938359983188	4.464605125933698	0.30030364930738057
8784241036_R04C01	8.690964140084397	-6.7410886831648265	6.413651978605281
6285633051_R01C01	6.843973433321944	6.118391838747114	-5.2093756247621
7796806103_R06C02	-3.593997611950445	-2.3805655524592995	1.9008619717292228
9630789227_R05C02	-5.722432194785538	3.1455915048087792	6.019164829395909
9426020160_R03C02	4.531489605618757	2.8253771059477324	-2.0115352126579067
9305216146_R05C01	-6.173964755243057	2.702974068762476	7.596439193375963
9630789227_R02C02	-7.877200460690299	6.926025427340531	6.909360991802478
9305216132_R05C02	10.252402331091423	-3.1150314629389664	9.368818867730534
3999997079_R03C02	-4.958217624501515	8.775029444315576	3.6022722531323805
6285633051_R02C02	-0.8761395810947058	10.431399145315929	2.6469946269967632
9422492089_R06C02	18.46224700931046	7.102472264640545	-3.32998477891213
9305216146_R01C01	-5.46865560815478	-7.158302588508276	-3.8222099159351983
9426020160_R03C01	-2.1010616397420576	-3.2844829833054954	8.987985612029037
6057833057_R03C02	-11.81817520069591	-3.8091412001290488	-1.2352349498618556
6285633051_R06C01	-1.218318752741805	1.1236180526405286	12.023496466905232
9993943013_R06C01	10.868563920165464	-5.961491931446415	11.637278595099692
9283265014_R02C01	-1.35530703285474	-8.998415267404912	1.8119854905267152
8784241046_R05C02	-8.312068091816995	-6.057021577443179	-6.809192411804251
9283265077_R05C02	-8.512988255624636	-7.641881794116928	-7.094554009624244
9422492113_R04C01	-7.5901833739731375	-3.3787168064451003	8.20475497958988
8784241046_R02C02	-7.109282823619853	-10.033332751221604	7.894197142143584
8784241071_R01C02	-3.7277973381338994	-5.191880847427582	-4.296812840429666
7796806103_R04C02	-9.655977084264329	-2.9358847611389383	-9.958759494918025
8784241059_R04C02	-2.8507722496181573	-6.701202354712862	-7.209946876337012
7796806090_R03C02	4.628569344669511	-9.629463407451524	-6.446359858255689
9283265014_R01C02	-2.0670118995851605	-8.10569208947073	3.0499535547887184
8784241036_R01C02	-7.051319566077583	-1.8274352170748165	-0.0030894462452683655
9305216146_R03C02	-3.659962208755614	-9.30406334717437	10.075058833701759
9993943005_R02C01	4.4297240517084315	-0.5514249044579348	7.621687661040118
8784241071_R06C01	4.114435287542067	1.5386830507938263	-5.654081653357892
7796806090_R02C02	-8.632273476007034	-5.782932982896256	-1.097344373832229
6285633051_R01C02	10.617684781558813	-7.012549869597856	4.287056784160011
9422491072_R01C01	-0.43089128790205855	-3.5597366249059355	5.028047306675471
8784241071_R05C01	6.372000597151884	3.8491409479956578	-7.951414306982966
3999997079_R01C01	-0.5786380118418276	1.7349452284620326	-8.904044222081545
9422492113_R02C01	-7.791087078454623	3.0012530279371465	1.3914465366487931
9993943017_R05C01	5.165837852837882	9.583023052019172	7.226590821179143
9993943013_R04C01	13.355715658673523	9.038074985703593	-8.624633283267553
8795194127_R04C02	3.8477245295791134	3.5387809392038148	3.6418164631289427
9422492089_R02C02	-8.501806612860513	-3.288489705814609	8.592609762852051
6026818055_R02C01	-11.761577113198516	4.801419881571172	-5.2023993339753565
6026818111_R05C02	-13.979553244809155	1.944227781090261	-10.206748676094897
6026818122_R01C02	-10.48760135920025	1.6319865986528643	-9.900367728442633
6042324030_R05C02	-17.3247229286002	5.058544347558141	-2.8358654762496283
6026818111_R06C01	-14.866659517240087	4.522831088100912	-6.45092285960936
6005486013_R02C02	-16.554597680202455	-8.127289799313697	-6.072043434406452
6042324070_R01C02	-18.02789596528737	-0.0599276137026922	-7.53646795377733
6026818135_R05C01	-10.031530678052318	-4.1100608423808165	-9.977609402143525
6005486025_R04C01	-18.724357492665742	4.9184107655536655	-2.7853864091472973
6005486011_R06C02	-15.616230107646098	-5.9753145711451925	-3.911563779587243
6026818129_R03C02	-12.922677902483352	0.001847111201903941	-8.298981802407665
6042324030_R02C01	-18.19076249002918	-2.716151649757268	-7.6688829664380025
6042316130_R02C02	-11.99266984923202	0.972132883180582	-12.15931301502162
6042324071_R03C02	-17.742124434974144	-3.1202098908519242	-9.180183753635506
6005486011_R02C01	-14.729335147824196	-7.995234320302542	-6.9139946780056185
6042324070_R06C02	-17.694272629376044	-1.4830353885557797	-9.344478202801872
6042324005_R04C02	-10.49920616335058	-0.993490247278338	0.6015152372407632
6042324030_R06C01	-9.426399351365275	3.285478230040866	-3.443417334654384
6057833166_R03C01	-12.365437638690624	-1.8860152945433268	-6.690558033550062
6285633051_R02C01	-11.616294023697316	-2.7444236880894937	-11.147129980363925
6005486017_R05C02	-4.705395145958783	2.527945824926351	1.6415022932126013
6042324070_R06C01	-1.8618375676978545	-11.561406526226042	-6.389353281470831
6026818102_R05C01	1.4997322664914805	-0.04777721599505203	-5.348920282534705
6005486012_R06C01	-3.326215167064807	-6.335424671487698	3.81735985922528
6042324030_R05C01	-8.966976807519114	-10.291602839535631	-1.319049923127329
6057833141_R02C02	-2.4605166673435344	-12.511989658158548	-0.8280724601476857
6929718043_R01C01	1.4407879267509722	-2.578830240311162	1.9929527387653005
6057833142_R05C01	-8.687355510525292	0.9212927773631118	3.955908369868087
6042324035_R03C01	2.632464770663981	-15.41269317822785	-3.094181988735992
6929718043_R03C02	-8.510172772572096	0.07739857495099012	5.033392048732685
6042324071_R04C01	4.957778980718154	-0.9302149848279712	-10.28558040391049
6929718030_R04C01	-3.0717541486385533	-0.6892513763143466	-3.1956592029947584
6026818139_R01C01	9.590343166038759	3.0117406462060945	-10.634180786491823
6005486012_R03C01	-5.394572860733046	-7.992407411486561	1.8648269614085002
6057833159_R06C01	3.1311209179570296	-4.583064700967645	3.8072009108500047
6042316141_R04C01	-0.39444227985141717	-4.014282988918068	-7.582875345833983
6005486019_R04C02	16.89848946797962	1.324074011990673	2.0260067373184047
6042324030_R04C02	-11.049939532223599	0.5658490523637648	5.813827409616723
6929718043_R02C02	7.529885797478429	-11.91097410940494	-0.8993400081464993
6026818055_R02C02	-1.849532093464521	-1.7692575984668222	-8.93416904510417
6042324037_R01C01	-1.9861008897001278	-14.193937172203507	6.842973854021504
6005486019_R02C02	6.856315209255647	-2.277618143144448	-11.619868668161669
6042324071_R02C02	-6.937595900125251	-7.501299508954934	2.044991734097227
6026818135_R03C02	4.463326427140128	-5.3127853318262455	-12.277589600234817
6026818122_R03C02	-3.5425351924977115	-4.333700709889871	0.8865372660326793
6929718030_R01C01	6.587405142165217	1.4324051184043696	-2.9162018259700946
6042324035_R02C02	-7.446514400579196	-9.464176516649244	3.301859622245866
6026818132_R06C01	-2.868761112822114	-2.653665208263932	-2.0615168841583094
6004791006_R02C01	-3.139700163847722	-8.209563642017347	-9.484056151895674
6005486014_R03C01	9.558821812083542	5.588734588739823	-6.149692217797794
7786923105_R06C02	-10.253761642055524	-0.7102792890522563	-8.73025274508421
6042324011_R03C01	1.8556170873826972	-4.684462393022077	-8.036792168002652
6026818122_R01C01	-3.0639413520873573	-0.6689843279015676	-3.1058618248016385
6026818132_R01C02	-6.829987594386332	-6.976986390646224	-2.1249204614724744
6005486021_R02C01	1.1081950853085163	-7.746591270728315	2.8829911026577992
6026818139_R04C01	-1.24678917603577	1.1042789027944557	-2.7965317571906314
6042316072_R02C02	0.9917573153599663	-5.153965522801556	3.636706540001021
6042316072_R01C02	-1.3267614153736484	-3.635030582766182	-3.6549808097473293
6057833155_R03C01	3.412365248267846	-9.691842920268321	6.018467167826197
6057833101_R01C01	5.129481723864998	-1.5430028779126392	-8.022961868413194
6004791010_R05C01	9.837480872692137	-12.046665782227546	-3.8935629600227486
6042316141_R02C01	1.3698612346168346	-10.572246212012677	1.7987868754471938
7796806125_R03C02	6.888610623048918	0.8740305002310316	-12.61052467231245
6042324070_R05C01	-5.170056938260419	-9.82806215023176	-4.135848221237693
6042316072_R01C01	-3.785696775500331	-6.952680089903863	-12.624214666048099
6229009066_R03C02	-2.293624226009028	-0.67189195227191	-10.815365945926771
6057833101_R04C02	11.404825942581123	-0.7773019185229245	-6.861889041120929
6229009059_R06C02	-9.017472457362622	-7.981898944705835	-9.711491826286407
6026818132_R06C02	2.2278773795883717	2.40693776222046	1.222102748159636
6005486019_R01C02	-5.6375767947528646	0.15455915648857854	-6.577717007585505
6004791010_R05C02	-3.57415877694983	-10.269474195696871	-6.1066174243672915
6005486014_R04C02	7.648337722053671	-1.0061239310177972	-11.682664615820533
6026818128_R05C01	8.866230013275404	-9.424061620090844	-8.687309620785069
6285633072_R01C02	-4.780914154536971	-5.902544242859052	-0.17403502916469674
6042316157_R02C02	1.0471777342606567	-5.406555560776721	14.099092109237027
6229009060_R01C01	-0.4727198295873404	3.946353689754934	-12.009410970747886
6026818145_R02C01	14.295499301004723	-2.767881432516612	-10.407891062985048
6005486017_R06C02	12.608800169978748	1.963565075531359	-4.402523818939254
6929718030_R02C02	-1.4782150145649475	-8.962669978237674	-7.618182940834627
6042324035_R04C01	-6.671189493527763	-8.533369602415682	5.061139209408799
6005486021_R05C02	4.459602144456392	-3.87029406191507	-0.7124115970437963
6042324048_R05C02	-7.0675574231436755	-7.1252353842939256	5.290318798819376
6005486012_R05C02	-3.3346067820447702	-15.685877233631148	-0.06723133994622404
6004791010_R01C01	-2.2499775048273367	-10.129242921493889	-2.805546166307228
6004791004_R06C01	-7.451278137792706	-9.014758133237152	-3.377701462815583
6026818129_R06C02	0.6003591219629734	-6.948499007885802	-9.236615806128482
6026818144_R04C01	-1.8238769297294795	-5.270677859241759	-5.759265823081629
6042324048_R03C01	4.67625256731492	0.2596981745967989	-10.385210412319214
6005486005_R04C01	-2.028515760814355	-9.725781687013193	-9.520426039062762
6042324072_R03C02	-4.090828134583829	-1.0032576242863545	-7.428497232888883
6005486017_R02C01	12.30300388997767	3.9232574347298965	8.177246969939729
6026818122_R06C02	0.6206057962120259	-6.660239521759638	-7.373275997815413
6057833141_R03C02	3.779953155611408	-6.176220769204495	-2.321830723130325
6005486019_R02C01	0.48859460510121405	-8.723966288628239	11.083307335303552
6004791010_R06C01	-5.978354465174253	-0.8322410228966044	-3.268062773041374
6042324030_R04C01	4.1849605127805685	-14.945401721898811	0.2828190470146493
6026818102_R01C01	1.540702972744758	1.098268373521227	-5.0511004129566635
6005486014_R05C02	9.038986209168373	-12.188225111864915	10.265188013720868
6026818122_R03C01	1.182950505526824	-2.617233368885111	-6.502824772159267
6042324070_R05C02	10.117295054892477	8.197638585482075	-3.0126443919200128
6929718036_R03C02	8.431251736277028	-8.139916226454972	-0.4520381554368774
6929718030_R06C01	-0.7162036651612201	1.8396300608983376	-10.21456862828897
6929718030_R03C01	-7.973929875837604	-3.1563751284132997	4.3488244943713505
6229009060_R06C01	4.90405505603129	-2.63045849177759	-5.495791468041893
6229009060_R03C02	10.988724435722753	3.8708290264954783	-7.723963541038575
6026818135_R02C01	1.1372154593292523	-16.144531213038164	1.5019388585495024
6026818111_R02C02	7.714583430385084	4.362695756506924	-4.342076279472259
6057833159_R05C01	-8.249314588071085	0.27505646579682713	2.426283141180426
6005486017_R01C01	7.311400345514387	6.3552981606660115	-6.230892954683902
6042316130_R01C02	-2.252933931171213	4.977839737637341	-5.9709117259131945
6026818128_R04C02	5.459591407802743	-3.7365748111504637	-11.745200030953463
6005486021_R04C01	-3.6624535386672985	-11.116493864890959	4.2923523678287685
6057833057_R04C02	-6.8698164827709665	-11.497879748817292	6.24211948573271
6057833101_R06C01	10.695447007372842	-9.0258563926824	-0.014811898054766242
6005486013_R02C01	9.478114723797745	-5.233481298200499	-9.380428040099746
6005486013_R04C01	0.159223654180401	-16.588451043938345	3.011479781815145
6005486014_R01C01	-11.773780801060717	1.4544243429805277	9.60517596192722
6004791020_R05C01	-5.354851240184931	1.79344025692366	-9.18710042114642
6005486021_R01C02	4.194617356928931	6.623532308064684	5.04862537144034
6042324006_R01C01	-0.5201437934340902	-13.755872317878634	1.1925678797983914
6005486023_R04C01	-6.353427437994877	1.1374501189291697	-6.089986898904522
6005486021_R01C01	5.5081692860838185	7.9398324099519755	-10.361205822489456
6057833141_R06C01	-2.873675606027381	1.5320562977106318	-9.184772906177269
6005486023_R04C02	8.824625336472375	-10.330745141320481	12.249912816036968
6026818122_R05C01	-0.6460958111676414	3.7013903815705755	-10.900338685616981
6057833159_R01C01	3.035438341163408	-2.8701764929920075	1.4291415715351938
6042316141_R03C02	8.063262205753134	12.271307797797876	-7.8460468470019284
6005486029_R04C01	-6.040260521451721	0.4395324476629649	3.4294525152360604
6026818144_R05C01	-2.319222340468938	-1.1896384505395372	-13.009185932015493
6005486012_R06C02	16.70466534843928	-2.982916516805564	4.599306216100494
6026818135_R01C01	-2.409514596715384	-1.8995265105283319	3.0194801465241685
6929718043_R06C02	-7.055705136288367	-2.7119057930861743	2.830958154295302
6042324072_R06C01	-10.862159852482336	-0.10060735237076553	7.822400834849005
6005486017_R04C01	-5.4740869228493665	-13.933193753426687	2.568004140656289
6026818108_R05C01	8.236683898997695	-1.602179114486522	-4.206333303035184
6285633072_R04C01	12.037819467143613	-9.077817255656488	-3.651269082104926
6929718043_R06C01	6.177646940026549	-2.275422548997707	-5.724322875023641
6057833166_R04C01	7.159837182095338	-1.759937345177066	-8.362467335191745
6004791020_R03C01	-4.768450849110478	-9.043151673224747	5.5859078606011945
6929718036_R01C02	-8.058756834878963	0.8541933923287705	8.668227922621767
6057833159_R03C02	-8.47618947689643	-1.4610999374798255	3.258440370623738
6929718043_R04C01	-2.2940669258952555	-3.4609146435635854	-7.29480612027374
6004791006_R05C02	-5.350625927848273	-6.4461361954614995	2.346750307106394
6229009066_R04C02	6.89244171486322	-3.682161580783131	7.06842532431976
6229009060_R05C02	-0.04435272004875153	-4.652116892118709	7.388458831183742
6285633072_R05C01	-4.170235916846188	-3.7239343634650304	0.18653739186838258
6057833057_R06C02	-3.566515943513829	-0.6620951640719611	-11.324578296598448
6057833159_R03C01	-1.2722252370085554	-11.412588588154144	-0.06998070853295972
6285633072_R03C02	1.7384963587013231	4.725419857137157	-13.39807002951782
6042316141_R03C01	13.686149632849462	-5.665386981834041	-8.105213011213356
6026818122_R04C01	2.3798836923360103	-4.026562820095841	-9.04874365846043
6042324048_R06C01	-0.2320207329624944	-10.74694728650565	4.2717197940118705
6005486013_R03C01	14.701403046930384	-7.847335574413123	-5.979374358099
6005486017_R04C02	3.4337538621102714	-15.428177765276876	4.555241720931542
6005486019_R05C01	15.196276652871838	7.600168990389827	-11.625945319342406
6057833159_R04C01	-0.7701271250823123	-0.9377105269340943	-6.272626489354023
6042316141_R06C01	-10.09869068668374	-0.9213860831590044	2.9608363732521346
6229009060_R02C02	6.158933948822495	-6.498275150530975	-3.9193201382634673
6026818139_R02C01	-5.584891839643255	-2.7413707102600724	3.486497670071474
6042324048_R02C02	0.029780919395449763	-10.656112356591418	-4.884638061183946
6026818135_R01C02	6.588637181076202	8.826344462380309	-12.580988404231684
6057833166_R05C01	-0.13060117446160974	-0.9930126129692013	3.1619479980180447
6005486014_R05C01	-6.396981607520251	-2.3006618615651355	-7.827830951896501
6005486017_R03C02	3.5075836200748784	-11.883317203951533	-3.7784364030063915
6042324011_R02C01	1.6447356459753282	0.24955461426191614	-8.713788928835317
6004791004_R04C01	8.810581860161955	3.2821918915317507	-6.431041371756237
6026818122_R02C02	13.018259068935771	-1.6437448581877065	-4.195100580024391
6042324037_R01C02	-11.091052998762423	-1.499454828445037	-1.3658840207705356
6026818055_R01C02	13.83416970884254	5.363303831607105	-9.93168180794465
6929718043_R01C02	6.885902603615594	7.387127901782897	-4.234891467553596
