"","Var1","Var2","value"
"5033",45,16,0.23303931637817
"5034",16,45,0.23303931637817
"5035",55,43,-0.233003223014175
"5036",43,55,-0.233003223014175
"5037",94,65,0.232960555532347
"5038",65,94,0.232960555532347
"5039",55,30,0.23295770037365
"5040",30,55,0.23295770037365
"5041",76,60,-0.232956125551265
"5042",60,76,-0.232956125551265
"5043",74,60,-0.232691816726488
"5044",60,74,-0.232691816726488
"5045",81,51,0.23261402451409
"5046",51,81,0.23261402451409
"5047",92,44,-0.232510136961168
"5048",44,92,-0.232510136961168
"5049",27,24,0.232504275470536
"5050",24,27,0.232504275470536
"5051",85,43,0.23224433827472
"5052",43,85,0.23224433827472
"5053",84,11,0.232118658300535
"5054",11,84,0.232118658300535
"5055",96,5,-0.231944130323062
"5056",5,96,-0.231944130323062
"5057",88,12,0.231402466697079
"5058",12,88,0.231402466697079
"5059",62,43,0.231270377771575
"5060",43,62,0.231270377771575
"5061",88,17,-0.230998305794135
"5062",17,88,-0.230998305794135
"5063",44,12,-0.230910194406383
"5064",12,44,-0.230910194406383
"5065",22,11,-0.230890196310883
"5066",11,22,-0.230890196310883
"5067",76,50,-0.230833999922903
"5068",50,76,-0.230833999922903
"5069",68,53,0.230785962147805
"5070",53,68,0.230785962147805
"5071",95,81,0.230686582736929
"5072",81,95,0.230686582736929
"5073",90,24,-0.230597563191736
"5074",24,90,-0.230597563191736
"5075",78,43,-0.230539495583987
"5076",43,78,-0.230539495583987
"5077",47,42,-0.230456147832998
"5078",42,47,-0.230456147832998
"5079",81,43,-0.230435118251333
"5080",43,81,-0.230435118251333
"5081",34,32,0.230402229060851
"5082",32,34,0.230402229060851
"5083",43,38,-0.23033304725464
"5084",38,43,-0.23033304725464
"5085",91,57,0.230255410331126
"5086",57,91,0.230255410331126
"5087",92,7,-0.230248035131825
"5088",7,92,-0.230248035131825
"5089",57,41,0.230148721809452
"5090",41,57,0.230148721809452
"5091",77,31,0.230051674543195
"5092",31,77,0.230051674543195
"5093",96,24,-0.229986224412217
"5094",24,96,-0.229986224412217
"5095",21,13,-0.229827939499647
"5096",13,21,-0.229827939499647
"5097",90,69,-0.229799306087874
"5098",69,90,-0.229799306087874
"5099",72,28,-0.229771603186723
"5100",28,72,-0.229771603186723
"5101",66,27,0.229713043309716
"5102",27,66,0.229713043309716
"5103",16,14,-0.229686761934328
"5104",14,16,-0.229686761934328
"5105",54,2,0.229642906810627
"5106",2,54,0.229642906810627
"5107",56,17,0.229640359860287
"5108",17,56,0.229640359860287
"5109",48,38,-0.229627149241187
"5110",38,48,-0.229627149241187
"5111",57,7,-0.229626437015305
"5112",7,57,-0.229626437015305
"5113",98,67,-0.229545728529067
"5114",67,98,-0.229545728529067
"5115",30,12,0.229530674089903
"5116",12,30,0.229530674089903
"5117",81,34,-0.229303500639568
"5118",34,81,-0.229303500639568
"5119",75,42,-0.229297457012944
"5120",42,75,-0.229297457012944
"5121",60,42,0.229001014790934
"5122",42,60,0.229001014790934
"5123",92,32,-0.228849645107381
"5124",32,92,-0.228849645107381
"5125",26,8,0.228841859159891
"5126",8,26,0.228841859159891
"5127",40,5,-0.228792468705849
"5128",5,40,-0.228792468705849
"5129",79,18,-0.228634757523204
"5130",18,79,-0.228634757523204
"5131",37,18,0.228601605733024
"5132",18,37,0.228601605733024
"5133",67,20,0.228367664495376
"5134",20,67,0.228367664495376
"5135",32,18,0.228314272827027
"5136",18,32,0.228314272827027
"5137",90,74,0.228297795249451
"5138",74,90,0.228297795249451
"5139",56,14,0.228010340368167
"5140",14,56,0.228010340368167
"5141",79,31,-0.227887567355349
"5142",31,79,-0.227887567355349
"5143",19,14,-0.227832471757169
"5144",14,19,-0.227832471757169
"5145",94,59,-0.227583119041516
"5146",59,94,-0.227583119041516
"5147",78,15,0.227231982246487
"5148",15,78,0.227231982246487
"5149",100,15,-0.227195832123133
"5150",15,100,-0.227195832123133
"5151",95,87,-0.227174718067967
"5152",87,95,-0.227174718067967
"5153",94,80,0.227168653974479
"5154",80,94,0.227168653974479
"5155",42,16,0.227154145294025
"5156",16,42,0.227154145294025
"5157",76,9,0.227090719433834
"5158",9,76,0.227090719433834
"5159",38,4,0.22687717282169
"5160",4,38,0.22687717282169
"5161",66,48,-0.226825613685079
"5162",48,66,-0.226825613685079
"5163",53,19,-0.226697931819179
"5164",19,53,-0.226697931819179
"5165",99,12,-0.226469783877485
"5166",12,99,-0.226469783877485
"5167",50,34,-0.226466654532898
"5168",34,50,-0.226466654532898
"5169",73,59,-0.226395947538883
"5170",59,73,-0.226395947538883
"5171",9,5,0.226166585267282
"5172",5,9,0.226166585267282
"5173",79,64,0.226088198508524
"5174",64,79,0.226088198508524
"5175",77,18,-0.226043371660165
"5176",18,77,-0.226043371660165
"5177",74,34,-0.226029651418269
"5178",34,74,-0.226029651418269
"5179",60,6,-0.225799778108822
"5180",6,60,-0.225799778108822
"5181",91,6,-0.225765583573194
"5182",6,91,-0.225765583573194
"5183",81,37,-0.225679523656355
"5184",37,81,-0.225679523656355
"5185",52,42,-0.225651414378912
"5186",42,52,-0.225651414378912
"5187",72,30,0.225553216803781
"5188",30,72,0.225553216803781
"5189",76,6,0.225527187028147
"5190",6,76,0.225527187028147
"5191",17,4,-0.225354082963207
"5192",4,17,-0.225354082963207
"5193",93,5,-0.224987286813342
"5194",5,93,-0.224987286813342
"5195",63,50,0.224966035556354
"5196",50,63,0.224966035556354
"5197",61,59,0.224819414943252
"5198",59,61,0.224819414943252
"5199",69,58,0.224587434769689
"5200",58,69,0.224587434769689
"5201",85,46,-0.224485231079317
"5202",46,85,-0.224485231079317
"5203",87,36,0.224451076497248
"5204",36,87,0.224451076497248
"5205",95,16,0.224413083118126
"5206",16,95,0.224413083118126
"5207",96,26,0.224366762826652
"5208",26,96,0.224366762826652
"5209",88,6,-0.22416514521852
"5210",6,88,-0.22416514521852
"5211",92,61,-0.224164401125717
"5212",61,92,-0.224164401125717
"5213",43,19,0.224050441050942
"5214",19,43,0.224050441050942
"5215",98,43,-0.223998111297673
"5216",43,98,-0.223998111297673
"5217",66,5,-0.223898951101281
"5218",5,66,-0.223898951101281
"5219",83,42,-0.223558497015898
"5220",42,83,-0.223558497015898
"5221",41,13,0.223494677536515
"5222",13,41,0.223494677536515
"5223",59,38,-0.223411871831839
"5224",38,59,-0.223411871831839
"5225",58,4,-0.223314746086138
"5226",4,58,-0.223314746086138
"5227",86,13,-0.223037132365262
"5228",13,86,-0.223037132365262
"5229",87,2,0.222924570122469
"5230",2,87,0.222924570122469
"5231",64,63,0.222721443971431
"5232",63,64,0.222721443971431
"5233",79,20,-0.222586843178813
"5234",20,79,-0.222586843178813
"5235",81,23,0.222323126034281
"5236",23,81,0.222323126034281
"5237",22,15,0.222185022595476
"5238",15,22,0.222185022595476
"5239",97,67,-0.222039260063603
"5240",67,97,-0.222039260063603
"5241",32,6,-0.221919943033715
"5242",6,32,-0.221919943033715
"5243",96,37,-0.221883275496288
"5244",37,96,-0.221883275496288
"5245",83,64,0.221771626073469
"5246",64,83,0.221771626073469
"5247",97,2,-0.221728909897368
"5248",2,97,-0.221728909897368
"5249",60,41,0.22165322614789
"5250",41,60,0.22165322614789
"5251",97,63,-0.221487631397719
"5252",63,97,-0.221487631397719
"5253",42,32,-0.221407331022003
"5254",32,42,-0.221407331022003
"5255",59,13,-0.221390191331359
"5256",13,59,-0.221390191331359
"5257",57,31,0.221366650746328
"5258",31,57,0.221366650746328
"5259",79,14,-0.221189338192778
"5260",14,79,-0.221189338192778
"5261",99,33,-0.221182773015161
"5262",33,99,-0.221182773015161
"5263",25,23,-0.220883947760196
"5264",23,25,-0.220883947760196
"5265",40,39,0.220752226814407
"5266",39,40,0.220752226814407
"5267",48,10,0.220724730367466
"5268",10,48,0.220724730367466
"5269",69,37,-0.220724406716382
"5270",37,69,-0.220724406716382
"5271",29,7,-0.220540817573987
"5272",7,29,-0.220540817573987
"5273",99,21,0.220469312331927
"5274",21,99,0.220469312331927
"5275",82,80,0.220396047768395
"5276",80,82,0.220396047768395
"5277",99,32,0.220386845369429
"5278",32,99,0.220386845369429
"5279",59,19,0.220324063035246
"5280",19,59,0.220324063035246
"5281",88,54,-0.220322463388596
"5282",54,88,-0.220322463388596
"5283",42,26,-0.220272285951913
"5284",26,42,-0.220272285951913
"5285",31,24,0.220143881919512
"5286",24,31,0.220143881919512
"5287",97,16,0.219942441295712
"5288",16,97,0.219942441295712
"5289",39,17,-0.219895924711005
"5290",17,39,-0.219895924711005
"5291",95,10,-0.219731312633429
"5292",10,95,-0.219731312633429
"5293",92,4,0.219686110281993
"5294",4,92,0.219686110281993
"5295",47,3,-0.219679532042471
"5296",3,47,-0.219679532042471
"5297",63,44,-0.219638078051081
"5298",44,63,-0.219638078051081
"5299",59,42,-0.219489390213803
"5300",42,59,-0.219489390213803
"5301",50,37,0.219379192404447
"5302",37,50,0.219379192404447
"5303",31,15,-0.219209581449582
"5304",15,31,-0.219209581449582
"5305",84,19,-0.219182665875756
"5306",19,84,-0.219182665875756
"5307",98,71,-0.219124748850141
"5308",71,98,-0.219124748850141
"5309",63,1,0.219107218686964
"5310",1,63,0.219107218686964
"5311",18,8,-0.219077043761984
"5312",8,18,-0.219077043761984
"5313",59,47,0.218861729684709
"5314",47,59,0.218861729684709
"5315",98,93,0.218687334268077
"5316",93,98,0.218687334268077
"5317",67,43,0.218343116279564
"5318",43,67,0.218343116279564
"5319",24,19,-0.218274597810009
"5320",19,24,-0.218274597810009
"5321",77,22,0.218207064565841
"5322",22,77,0.218207064565841
"5323",46,9,0.218001035117965
"5324",9,46,0.218001035117965
"5325",42,20,-0.217930276120561
"5326",20,42,-0.217930276120561
"5327",93,80,-0.217780798458504
"5328",80,93,-0.217780798458504
"5329",99,20,0.217764787213221
"5330",20,99,0.217764787213221
"5331",16,13,0.217608518348869
"5332",13,16,0.217608518348869
"5333",65,12,-0.217504057135271
"5334",12,65,-0.217504057135271
"5335",97,81,0.217374816087331
"5336",81,97,0.217374816087331
"5337",97,65,-0.217196334251441
"5338",65,97,-0.217196334251441
"5339",95,63,-0.217179678662016
"5340",63,95,-0.217179678662016
"5341",95,69,0.217124183755677
"5342",69,95,0.217124183755677
"5343",31,8,-0.217025179077447
"5344",8,31,-0.217025179077447
"5345",43,28,-0.216903098355135
"5346",28,43,-0.216903098355135
"5347",43,30,-0.216825503893292
"5348",30,43,-0.216825503893292
"5349",94,7,-0.216755048719965
"5350",7,94,-0.216755048719965
"5351",88,39,-0.216537434803668
"5352",39,88,-0.216537434803668
"5353",26,14,0.216502145812435
"5354",14,26,0.216502145812435
"5355",60,21,-0.216344056580879
"5356",21,60,-0.216344056580879
"5357",36,3,-0.216313544179837
"5358",3,36,-0.216313544179837
"5359",28,18,-0.216260438818231
"5360",18,28,-0.216260438818231
"5361",96,10,0.216248380033075
"5362",10,96,0.216248380033075
"5363",63,39,0.216076561900161
"5364",39,63,0.216076561900161
"5365",80,32,0.216053917663562
"5366",32,80,0.216053917663562
"5367",71,59,0.215700111658893
"5368",59,71,0.215700111658893
"5369",72,57,-0.215581215629575
"5370",57,72,-0.215581215629575
"5371",81,46,-0.215463251757714
"5372",46,81,-0.215463251757714
"5373",79,73,0.21537166909404
"5374",73,79,0.21537166909404
"5375",87,66,-0.215242988365872
"5376",66,87,-0.215242988365872
"5377",12,6,0.215203340103595
"5378",6,12,0.215203340103595
"5379",25,12,0.215202050498102
"5380",12,25,0.215202050498102
"5381",86,22,-0.215122005524018
"5382",22,86,-0.215122005524018
"5383",92,31,0.215043141163349
"5384",31,92,0.215043141163349
"5385",75,32,-0.215016175017377
"5386",32,75,-0.215016175017377
"5387",98,17,-0.214997789335021
"5388",17,98,-0.214997789335021
"5389",74,54,-0.214893894043444
"5390",54,74,-0.214893894043444
"5391",53,17,-0.214541888629736
"5392",17,53,-0.214541888629736
"5393",63,42,-0.214449565749359
"5394",42,63,-0.214449565749359
"5395",84,57,-0.214268113067906
"5396",57,84,-0.214268113067906
"5397",73,58,0.214157453989019
"5398",58,73,0.214157453989019
"5399",52,11,-0.214037599985594
"5400",11,52,-0.214037599985594
"5401",73,33,0.213989426855769
"5402",33,73,0.213989426855769
"5403",23,20,-0.213653074616759
"5404",20,23,-0.213653074616759
"5405",99,38,-0.213626508379148
"5406",38,99,-0.213626508379148
"5407",84,23,0.213622379665121
"5408",23,84,0.213622379665121
"5409",61,18,0.213616074937804
"5410",18,61,0.213616074937804
"5411",69,41,-0.213586798565021
"5412",41,69,-0.213586798565021
"5413",84,66,0.213489674061142
"5414",66,84,0.213489674061142
"5415",90,47,0.213468606370054
"5416",47,90,0.213468606370054
"5417",59,52,0.21335573389469
"5418",52,59,0.21335573389469
"5419",94,63,-0.213255488619803
"5420",63,94,-0.213255488619803
"5421",89,57,-0.213057218221209
"5422",57,89,-0.213057218221209
"5423",74,21,0.212984196961087
"5424",21,74,0.212984196961087
"5425",92,23,-0.212961009882295
"5426",23,92,-0.212961009882295
"5427",86,19,0.212942195007409
"5428",19,86,0.212942195007409
"5429",73,13,0.212935937761399
"5430",13,73,0.212935937761399
"5431",58,34,-0.212804062313748
"5432",34,58,-0.212804062313748
"5433",82,72,-0.212716115328506
"5434",72,82,-0.212716115328506
"5435",63,21,-0.212611388989309
"5436",21,63,-0.212611388989309
"5437",99,42,-0.212592210715535
"5438",42,99,-0.212592210715535
"5439",97,76,0.212550848142264
"5440",76,97,0.212550848142264
"5441",80,52,-0.212506324915546
"5442",52,80,-0.212506324915546
"5443",71,46,0.212465704722094
"5444",46,71,0.212465704722094
"5445",43,22,-0.212360910581317
"5446",22,43,-0.212360910581317
"5447",92,88,-0.212331749625139
"5448",88,92,-0.212331749625139
"5449",46,30,-0.212330717084742
"5450",30,46,-0.212330717084742
"5451",85,21,0.212237918599044
"5452",21,85,0.212237918599044
"5453",77,21,-0.21223456219249
"5454",21,77,-0.21223456219249
"5455",78,19,0.212153108778841
"5456",19,78,0.212153108778841
"5457",74,70,0.212099547798687
"5458",70,74,0.212099547798687
"5459",57,28,0.211980805031926
"5460",28,57,0.211980805031926
"5461",75,56,-0.211942634135333
"5462",56,75,-0.211942634135333
"5463",11,4,0.211788359613768
"5464",4,11,0.211788359613768
"5465",81,6,0.211729330018559
"5466",6,81,0.211729330018559
"5467",89,19,-0.211690127839013
"5468",19,89,-0.211690127839013
"5469",90,27,-0.211663014696242
"5470",27,90,-0.211663014696242
"5471",21,4,-0.211579302435053
"5472",4,21,-0.211579302435053
"5473",71,51,-0.21145097106316
"5474",51,71,-0.21145097106316
"5475",23,21,-0.211377322608957
"5476",21,23,-0.211377322608957
"5477",37,30,-0.211362349407808
"5478",30,37,-0.211362349407808
"5479",62,24,-0.211253385627997
"5480",24,62,-0.211253385627997
"5481",47,21,0.211223271580977
"5482",21,47,0.211223271580977
"5483",78,11,0.211044766128109
"5484",11,78,0.211044766128109
"5485",80,10,0.210949350615448
"5486",10,80,0.210949350615448
"5487",72,61,0.210800444597086
"5488",61,72,0.210800444597086
"5489",87,60,-0.210785106705245
"5490",60,87,-0.210785106705245
"5491",31,28,0.210656419756571
"5492",28,31,0.210656419756571
"5493",86,43,0.210352173309005
"5494",43,86,0.210352173309005
"5495",54,21,-0.210339931212604
"5496",21,54,-0.210339931212604
"5497",64,38,0.210131157612788
"5498",38,64,0.210131157612788
"5499",42,36,-0.21010999608081
"5500",36,42,-0.21010999608081
"5501",98,26,-0.210079340002335
"5502",26,98,-0.210079340002335
"5503",96,25,0.210068174542819
"5504",25,96,0.210068174542819
"5505",64,37,0.210021864331459
"5506",37,64,0.210021864331459
"5507",64,12,-0.210003053735757
"5508",12,64,-0.210003053735757
"5509",90,66,-0.209978917004894
"5510",66,90,-0.209978917004894
"5511",98,4,-0.209715236111564
"5512",4,98,-0.209715236111564
"5513",44,15,0.209665706714426
"5514",15,44,0.209665706714426
"5515",64,53,-0.209570878447457
"5516",53,64,-0.209570878447457
"5517",89,66,0.209230524583139
"5518",66,89,0.209230524583139
"5519",5,4,-0.209224664846584
"5520",4,5,-0.209224664846584
"5521",33,32,0.209145752736751
"5522",32,33,0.209145752736751
"5523",65,62,-0.209134312483947
"5524",62,65,-0.209134312483947
"5525",74,39,-0.208979588398492
"5526",39,74,-0.208979588398492
"5527",79,37,-0.208886212830743
"5528",37,79,-0.208886212830743
"5529",16,4,-0.208862009002426
"5530",4,16,-0.208862009002426
"5531",12,7,-0.208834797593719
"5532",7,12,-0.208834797593719
"5533",42,15,-0.208455225092223
"5534",15,42,-0.208455225092223
"5535",77,52,0.208421475259227
"5536",52,77,0.208421475259227
"5537",79,22,0.208376660578784
"5538",22,79,0.208376660578784
"5539",63,59,0.208293501468153
"5540",59,63,0.208293501468153
"5541",97,35,-0.208050567389039
"5542",35,97,-0.208050567389039
"5543",94,18,0.208046481720919
"5544",18,94,0.208046481720919
"5545",80,58,-0.207954939185996
"5546",58,80,-0.207954939185996
"5547",34,1,0.207927402815758
"5548",1,34,0.207927402815758
"5549",90,60,-0.207897703529689
"5550",60,90,-0.207897703529689
"5551",83,46,0.207866397370463
"5552",46,83,0.207866397370463
"5553",42,17,-0.207845572318387
"5554",17,42,-0.207845572318387
"5555",24,13,-0.207820701371788
"5556",13,24,-0.207820701371788
"5557",87,31,0.207462131526509
"5558",31,87,0.207462131526509
"5559",88,83,-0.207379791132929
"5560",83,88,-0.207379791132929
"5561",91,75,-0.207350964067586
"5562",75,91,-0.207350964067586
"5563",77,74,0.207259739018311
"5564",74,77,0.207259739018311
"5565",61,33,0.207200864902791
"5566",33,61,0.207200864902791
"5567",57,42,-0.207155279796426
"5568",42,57,-0.207155279796426
"5569",95,83,-0.206938206973011
"5570",83,95,-0.206938206973011
"5571",86,55,-0.206935475745657
"5572",55,86,-0.206935475745657
"5573",67,31,-0.206804404111561
"5574",31,67,-0.206804404111561
"5575",91,74,0.206649043476014
"5576",74,91,0.206649043476014
"5577",55,34,0.20659111642159
"5578",34,55,0.20659111642159
"5579",87,42,-0.206543852590552
"5580",42,87,-0.206543852590552
"5581",53,39,0.206336359892234
"5582",39,53,0.206336359892234
"5583",79,26,-0.206201484911543
"5584",26,79,-0.206201484911543
"5585",100,82,-0.206159287926755
"5586",82,100,-0.206159287926755
"5587",93,27,0.206127106481327
"5588",27,93,0.206127106481327
"5589",46,38,0.206116123343964
"5590",38,46,0.206116123343964
"5591",38,31,-0.205992807595232
"5592",31,38,-0.205992807595232
"5593",94,57,-0.205838876845041
"5594",57,94,-0.205838876845041
"5595",8,4,0.205744097606478
"5596",4,8,0.205744097606478
"5597",74,28,0.205732368445685
"5598",28,74,0.205732368445685
"5599",67,60,-0.20566581984774
"5600",60,67,-0.20566581984774
"5601",65,18,-0.205664534856436
"5602",18,65,-0.205664534856436
"5603",62,41,0.205662536656725
"5604",41,62,0.205662536656725
"5605",66,24,-0.205654637273351
"5606",24,66,-0.205654637273351
"5607",74,44,-0.205609715827555
"5608",44,74,-0.205609715827555
"5609",54,11,-0.205522991454104
"5610",11,54,-0.205522991454104
"5611",34,22,0.205515730635981
"5612",22,34,0.205515730635981
"5613",90,53,-0.205506406937803
"5614",53,90,-0.205506406937803
"5615",99,13,-0.205231419873032
"5616",13,99,-0.205231419873032
"5617",66,54,0.2051916824475
"5618",54,66,0.2051916824475
"5619",57,11,-0.205148437364184
"5620",11,57,-0.205148437364184
"5621",50,19,-0.205135849803629
"5622",19,50,-0.205135849803629
"5623",17,16,-0.205060198479883
"5624",16,17,-0.205060198479883
"5625",90,35,0.20483863288304
"5626",35,90,0.20483863288304
"5627",76,75,-0.204602617873975
"5628",75,76,-0.204602617873975
"5629",8,7,0.204549268374183
"5630",7,8,0.204549268374183
"5631",55,16,0.204469909792115
"5632",16,55,0.204469909792115
"5633",75,23,0.204455112647066
"5634",23,75,0.204455112647066
"5635",97,27,0.204168048688488
"5636",27,97,0.204168048688488
"5637",78,12,-0.204071108570537
"5638",12,78,-0.204071108570537
"5639",87,21,0.203730987145276
"5640",21,87,0.203730987145276
"5641",72,24,-0.203585996052741
"5642",24,72,-0.203585996052741
"5643",82,44,0.203423861875453
"5644",44,82,0.203423861875453
"5645",97,58,0.20341935425753
"5646",58,97,0.20341935425753
"5647",91,68,-0.20337500380074
"5648",68,91,-0.20337500380074
"5649",88,26,-0.203241435486312
"5650",26,88,-0.203241435486312
"5651",69,67,0.203234198875094
"5652",67,69,0.203234198875094
"5653",96,20,0.203221288333725
"5654",20,96,0.203221288333725
"5655",63,18,-0.203151030105258
"5656",18,63,-0.203151030105258
"5657",97,87,-0.203092581811445
"5658",87,97,-0.203092581811445
"5659",53,36,-0.203023774822608
"5660",36,53,-0.203023774822608
"5661",96,83,-0.203018731786844
"5662",83,96,-0.203018731786844
"5663",69,2,0.202975127890834
"5664",2,69,0.202975127890834
"5665",84,53,0.202615390143121
"5666",53,84,0.202615390143121
"5667",100,13,-0.202592375299236
"5668",13,100,-0.202592375299236
"5669",88,1,-0.202494464898634
"5670",1,88,-0.202494464898634
"5671",90,36,0.20247579864913
"5672",36,90,0.20247579864913
"5673",91,19,0.202364459589904
"5674",19,91,0.202364459589904
"5675",49,44,0.2022889065501
"5676",44,49,0.2022889065501
"5677",46,13,0.202249944202422
"5678",13,46,0.202249944202422
"5679",49,12,0.20215403425812
"5680",12,49,0.20215403425812
"5681",50,27,0.202128261502475
"5682",27,50,0.202128261502475
"5683",37,6,0.202062181635029
"5684",6,37,0.202062181635029
"5685",88,75,-0.201988355287302
"5686",75,88,-0.201988355287302
"5687",95,30,0.201827586321727
"5688",30,95,0.201827586321727
"5689",84,69,0.201653284897764
"5690",69,84,0.201653284897764
"5691",65,25,-0.201386698480203
"5692",25,65,-0.201386698480203
"5693",85,9,0.201364042394582
"5694",9,85,0.201364042394582
"5695",96,32,0.201287944087504
"5696",32,96,0.201287944087504
"5697",99,88,-0.20121273566715
"5698",88,99,-0.20121273566715
"5699",59,18,0.201174295622863
"5700",18,59,0.201174295622863
"5701",34,11,-0.201144193784655
"5702",11,34,-0.201144193784655
"5703",74,20,-0.20114133117958
"5704",20,74,-0.20114133117958
"5705",60,17,-0.201098924873557
"5706",17,60,-0.201098924873557
"5707",48,43,0.201012442443765
"5708",43,48,0.201012442443765
"5709",52,29,-0.200894083791429
"5710",29,52,-0.200894083791429
"5711",67,51,-0.200892982351081
"5712",51,67,-0.200892982351081
"5713",79,9,-0.200828460462386
"5714",9,79,-0.200828460462386
"5715",50,4,-0.200806348860071
"5716",4,50,-0.200806348860071
"5717",93,77,0.200780999224124
"5718",77,93,0.200780999224124
"5719",97,26,-0.200768108211505
"5720",26,97,-0.200768108211505
"5721",99,9,0.200703404673571
"5722",9,99,0.200703404673571
"5723",55,31,-0.200681401958044
"5724",31,55,-0.200681401958044
"5725",77,19,-0.200445676806692
"5726",19,77,-0.200445676806692
"5727",75,57,-0.200413411160117
"5728",57,75,-0.200413411160117
"5729",60,43,-0.200382174007231
"5730",43,60,-0.200382174007231
"5731",52,2,0.20026365311578
"5732",2,52,0.20026365311578
"5733",11,5,-0.200215821877234
"5734",5,11,-0.200215821877234
"5735",87,4,0.19992971857164
"5736",4,87,0.19992971857164
"5737",52,5,0.199852789678739
"5738",5,52,0.199852789678739
"5739",43,24,-0.199480971180994
"5740",24,43,-0.199480971180994
"5741",70,6,0.199414375106415
"5742",6,70,0.199414375106415
"5743",72,22,-0.199372993038753
"5744",22,72,-0.199372993038753
"5745",87,27,-0.199354633494548
"5746",27,87,-0.199354633494548
"5747",13,2,-0.199241880377788
"5748",2,13,-0.199241880377788
"5749",77,64,0.199128479265553
"5750",64,77,0.199128479265553
"5751",63,7,-0.199079422601763
"5752",7,63,-0.199079422601763
"5753",62,28,-0.199049281873573
"5754",28,62,-0.199049281873573
"5755",80,11,-0.198949148709779
"5756",11,80,-0.198949148709779
"5757",19,18,-0.198866635372674
"5758",18,19,-0.198866635372674
"5759",99,27,-0.198843986433358
"5760",27,99,-0.198843986433358
"5761",54,24,0.198651963590039
"5762",24,54,0.198651963590039
"5763",62,40,-0.198650386825553
"5764",40,62,-0.198650386825553
"5765",11,9,-0.198631809719961
"5766",9,11,-0.198631809719961
"5767",96,74,-0.198441321160329
"5768",74,96,-0.198441321160329
"5769",84,13,0.198421225393804
"5770",13,84,0.198421225393804
"5771",87,74,0.198201161338559
"5772",74,87,0.198201161338559
"5773",78,26,0.198110293008611
"5774",26,78,0.198110293008611
"5775",31,2,-0.198091357384683
"5776",2,31,-0.198091357384683
"5777",46,7,-0.198075200996091
"5778",7,46,-0.198075200996091
"5779",90,75,-0.197954437885024
"5780",75,90,-0.197954437885024
"5781",95,86,-0.197810754112347
"5782",86,95,-0.197810754112347
"5783",96,42,0.197729668529778
"5784",42,96,0.197729668529778
"5785",94,91,0.19766466458019
"5786",91,94,0.19766466458019
"5787",32,12,-0.197607032221162
"5788",12,32,-0.197607032221162
"5789",95,7,-0.197524203873036
"5790",7,95,-0.197524203873036
"5791",37,26,0.197401484484796
"5792",26,37,0.197401484484796
"5793",98,9,-0.197374481662698
"5794",9,98,-0.197374481662698
"5795",38,5,-0.197204465624074
"5796",5,38,-0.197204465624074
"5797",98,19,-0.197198333447721
"5798",19,98,-0.197198333447721
"5799",77,62,-0.197177316531071
"5800",62,77,-0.197177316531071
"5801",41,32,-0.19716872767779
"5802",32,41,-0.19716872767779
"5803",79,63,-0.197072030129157
"5804",63,79,-0.197072030129157
"5805",29,2,0.196996728938241
"5806",2,29,0.196996728938241
"5807",68,43,-0.196668298374019
"5808",43,68,-0.196668298374019
"5809",11,8,-0.196527664347176
"5810",8,11,-0.196527664347176
"5811",87,64,-0.196495800939006
"5812",64,87,-0.196495800939006
"5813",86,7,-0.196132863030281
"5814",7,86,-0.196132863030281
"5815",97,50,0.196115148407604
"5816",50,97,0.196115148407604
"5817",62,10,0.196083775454344
"5818",10,62,0.196083775454344
"5819",19,16,-0.196022338577782
"5820",16,19,-0.196022338577782
"5821",61,12,-0.195984014543593
"5822",12,61,-0.195984014543593
"5823",75,73,-0.195943575458357
"5824",73,75,-0.195943575458357
"5825",80,50,-0.195794107856345
"5826",50,80,-0.195794107856345
"5827",85,74,0.195668732959089
"5828",74,85,0.195668732959089
"5829",67,25,-0.195553071193316
"5830",25,67,-0.195553071193316
"5831",62,27,-0.195553013638719
"5832",27,62,-0.195553013638719
"5833",85,64,-0.19536837177185
"5834",64,85,-0.19536837177185
"5835",85,57,0.195182712950178
"5836",57,85,0.195182712950178
"5837",54,7,-0.194966448669384
"5838",7,54,-0.194966448669384
"5839",69,25,-0.194792032611296
"5840",25,69,-0.194792032611296
"5841",30,15,-0.194663545993707
"5842",15,30,-0.194663545993707
"5843",46,39,0.194583703918311
"5844",39,46,0.194583703918311
"5845",48,3,0.194422953316481
"5846",3,48,0.194422953316481
"5847",93,39,0.19430371433623
"5848",39,93,0.19430371433623
"5849",14,5,-0.194256256761592
"5850",5,14,-0.194256256761592
"5851",90,44,-0.194170290815327
"5852",44,90,-0.194170290815327
"5853",60,15,-0.19401195038938
"5854",15,60,-0.19401195038938
"5855",88,8,-0.19393277598883
"5856",8,88,-0.19393277598883
"5857",67,7,0.193734853652077
"5858",7,67,0.193734853652077
"5859",100,43,0.193707468500665
"5860",43,100,0.193707468500665
"5861",15,14,-0.193561192698588
"5862",14,15,-0.193561192698588
"5863",90,86,0.193548338418193
"5864",86,90,0.193548338418193
"5865",57,34,-0.1933825445085
"5866",34,57,-0.1933825445085
"5867",73,24,-0.193233522691413
"5868",24,73,-0.193233522691413
"5869",75,65,0.193199453233484
"5870",65,75,0.193199453233484
"5871",91,42,-0.193193477167263
"5872",42,91,-0.193193477167263
"5873",93,18,-0.193150643981823
"5874",18,93,-0.193150643981823
"5875",66,51,-0.193074521172669
